Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
295	far	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	doek	nan	- - - - d - - oe - - k	"('far', 'alor1247-baran', ""'ʤuaŋ"")"	datasets/keraf/Mingar.tsv	182. Jauh 
296	wet	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	sənəbar	nan	s ə n ə b a r - -	('wet', 'lama1277-belan', 'səba')	datasets/keraf/Mingar.tsv	145. Basah 
297	dry	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	majak	nan	- m a - - j a k - - - - -	"('dry', 'alor1247-baran', ""'mara"")"	datasets/keraf/Mingar.tsv	144. Kering 
299	long	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	bəlamik	nan	b ə l a m i k - -	('long', 'lama1277-bama', 'bəlaha')	datasets/keraf/Mingar.tsv	160. Panjang 
301	short	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	pəjok	nan	p ə j o k - -	('short', 'lama1277-bama', 'lere')	datasets/keraf/Mingar.tsv	159. Pendek 
303	thin (non-human)	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	bəlitis	nan	b ə l i - - t i s	('thin (non-human)', 'lama1277-baipi', 'mənipi')	datasets/keraf/Mingar.tsv	161. Tipis 
305	thick	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	pənəŋe	nan	p ə n - - ə ŋ e -	('thick', 'lama1277-belan', 'pəŋe')	datasets/keraf/Mingar.tsv	162. Tebal 
309	dirty	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	mila	nan	- - m i l a - -	('dirty', 'lama1277-baipi', 'milã')	datasets/keraf/Mingar.tsv	14. Kotor
311	sharp	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	rəkət	nan	- - r ə k ə t -	('sharp', 'lama1277-baipi', 'dəkət')	datasets/keraf/Mingar.tsv	81. Tajam 
312	blunt; dull	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	motəl	nan	- - - - m - o t ə l -	('blunt; dull', 'lama1277-bama', 'dat')	datasets/keraf/Mingar.tsv	82. Tumpul 
313	heavy	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	bəra	nan	- - - b - - ə r a - - - - - - -	('heavy', 'alor1247-baran', 'ba:')	datasets/keraf/Mingar.tsv	147. Berat 
315	straight	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	mulur	nan	- - m u l u r - -	('straight', 'abui1241-fuime', 'mulaŋ')	datasets/keraf/Mingar.tsv	165. Lurus 
316	wide	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	pəlawat	nan	p - - ə l a - w a t - -	('wide', 'adan1251-lawah', 'bɛrɛŋ')	datasets/keraf/Mingar.tsv	164. Luas 
317	narrow	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	kipo	nan	k - - - - i p o - - -	('narrow', 'lama1277-baipi', 'gələgipət')	datasets/keraf/Mingar.tsv	163. Sempit 
321	rotten	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	fukɤ	nan	f u k ɤ -	('rotten', 'lama1277-belan', 'wau')	datasets/keraf/Mingar.tsv	111. Busuk 
326	flat	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	lerek	nan	l e r - e - - k - -	('below', 'lama1277-adona', 'leˈrerˈʔẽ')	datasets/keraf/Mingar.tsv	146. Rata 
329	black	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	mitəmə	nan	- m i - - t ə m ə - - - - - - -	"('black', 'alor1247-baran', ""'mit:ɛŋ"")"	datasets/keraf/Mingar.tsv	152. Hitam 
