# Wordlist

# DATA
ID	CONCEPT_ID	CONCEPT	DOCULECT_ID	DOCULECT	FAMILY	REGION	VALUE	ALIGNMENT	COGNATE_SET	SOURCE	SEGMENTS
10405	306.0	round	nede1245	Nedebang	Timor-Alor-Pantar	Pantar	puga		nan		p u g a
10406	306.0	round	teiw1235	Teiwa-Lebang	Timor-Alor-Pantar	Pantar	pug		3		p u g
10407	306.0	round	buna1278	Bunak (Orthographic)	Timor-Alor-Pantar	Timor	goo, otel goo		nan		g oo
10408	306.0	round	buna1278-malia	Bunaq-Maliana	Timor-Alor-Pantar	Timor	'boluk		nan		ˈb o l u k
10409	306.0	round	kola1287	Wersing-Kolana	Timor-Alor-Pantar	Timor	kum		nan		k u m
16246	306.0	round	kula1280	Kula	Timor-Alor-Pantar	Alor	kuŋku		nan		k u ŋ k u
16847	306.0	round	wers1238	Wersing	Timor-Alor-Pantar	Timor	kum		nan		k u m
17438	306.0	round	sout2896-lerek	Lerek Lamaholot	Austronesian	Lembata	kəlopoˈrən	nan	nan	nan	k ə l o p o ˈr ə n
18009	306.0	round	buna1278-suai	Bunak-Suai	Timor-Alor-Pantar	Timor	bolugɔl		nan		b o l u g ɔ l
18595	306.0	round	pura1258	Blagar-Pura	Timor-Alor-Pantar	Pura	kopol		nan		k o p o l
19605	306.0	round	tetu1245-suai	Tetun Terik-Suai 	Austronesian	Timor	ka'buar		nan		k a ˈb u a r
20054	306.0	round	alor1247-baran	Alorese-Baranusa	Austronesian	Pantar	ga'lɔkɔ	nan	nan	nan	g a ˈl ɔ k ɔ
20366	306.0	round	kema1243	Kemak	Austronesian	Timor	gə'leu'run		nan		g ə ˈl e u ˈr u n
20787	306.0	round	fata1247	Fataluku	Timor-Alor-Pantar	Timor	pɔu-pɔu kala		nan		p ɔ u p ɔ u _ k a l a
21388	306.0	round	sawi1256	Sawila	Timor-Alor-Pantar	Alor	kuŋkulu		nan		k u ŋ k u l u
21974	306.0	round	tetu1245-vique	Tetun Terik-Viqueque	Austronesian	Timor	ka'buar		nan		k a ˈb u a r
22614	306.0	round	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	klɔˈpɔr		nan		k l ɔ ˈp ɔ r
22615	306.0	round	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	kˈpɔlɔt		nan		k ˈp ɔ l ɔ t
23431	306.0	round	mamb1306	Mambai	Austronesian	Timor	bə'loru		nan		b ə ˈl o r u
23701	306.0	round	laka1255	Lakalei 	Austronesian	Timor	ka'buɑn		nan		k a ˈb u ɑ n
24160	306.0	round	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	klɔˈpɔr		nan		k l ɔ ˈp ɔ r
24161	306.0	round	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	kˈpɔlɔt		nan		k ˈp ɔ l ɔ t
25119	306.0	round	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	ku.pil		nan		k u p i l
25120	306.0	round	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	kupil		nan		k u p i l
26010	306.0	round	buna1278-bobon	Bunak-Bobonaro	Timor-Alor-Pantar	Timor	bɛtɛkɔl		m		b ɛ t ɛ k ɔ l
26593	306.0	round	keda1252	Kedang	Austronesian	Lembata	'ʔɔpaŋ		q		ˈʔ ɔ p a ŋ
27045	306.0	round	tetu1246	Tetun Dili 	Austronesian	Timor	kɑ'buɑr		nan		k ɑ ˈb u ɑ r
27312	306.0	round	idat1237	Idate	Austronesian	Timor	kapu'ɑr		nan		k a p u ˈɑ r
27714	306.0	round	adon1237	Lamaholot-Adonara	Austronesian	Adonara	kɜˈlubu		m		k ɜ ˈl u b u
28299	306.0	round	maka1316	Makasae	Timor-Alor-Pantar	Timor	bonuk		nan		b o n u k
#
526	536.0	sacrifice	keda1252	Kedang	Austronesian	Lembata	'kɔrbɑn		nan		ˈk ɔ r b ɑ n
1132	536.0	sacrifice	kelo1247	Klon	Timor-Alor-Pantar	Alor	gɔluk gɔhɔl		nan		g ɔ l u k _ g ɔ h ɔ l
1787	536.0	sacrifice	cent2245-hewa	Hewa	Austronesian	Flores	plaʔan		nan		p l a ʔ a n
2648	536.0	sacrifice	adan1251	Adang	Timor-Alor-Pantar	Alor	no data		nan		n o _ d a t a
3236	536.0	sacrifice	lama1278	Lamaholot-Lewoingu	Austronesian	Flores	ˈkɔrbɑn		nan		ˈk ɔ r b ɑ n
15549	536.0	sacrifice	kaer1234-o	Kaera-Abangiwang (Orthographic)	Timor-Alor-Pantar	Pantar	goŋ 'waŋ samuŋ		nan		g o ŋ _ ˈw a ŋ _ s a m u ŋ
15550	536.0	sacrifice	teiw1235	Teiwa-Lebang	Timor-Alor-Pantar	Pantar	'derma		nan		ˈd e r m a
15551	536.0	sacrifice	teiw1235	Teiwa-Lebang	Timor-Alor-Pantar	Pantar	'sembahan		nan		ˈs e m b a h a n
16472	536.0	sacrifice	kula1280	Kula	Timor-Alor-Pantar	Alor	gwajəm pajəm		nan		gw a j ə m _ p a j ə m
17074	536.0	sacrifice	wers1238	Wersing	Timor-Alor-Pantar	Timor	kɔrban		nan		k ɔ r b a n
18237	536.0	sacrifice	buna1278-suai	Bunak-Suai	Timor-Alor-Pantar	Timor	kasaɁ gumɛ, kasaɁ gɔrɔ		nan		k a s a ʔ _ g u m ɛ
18823	536.0	sacrifice	pura1258	Blagar-Pura	Timor-Alor-Pantar	Pura	ameaŋ		nan		a m e a ŋ
19833	536.0	sacrifice	tetu1245-suai	Tetun Terik-Suai 	Austronesian	Timor	hasae (animal)		nan		h a s a e
21029	536.0	sacrifice	fata1247	Fataluku	Timor-Alor-Pantar	Timor	ku'lupa		nan		k u ˈl u p a
21614	536.0	sacrifice	sawi1256	Sawila	Timor-Alor-Pantar	Alor	pəmbərian		nan		p ə m b ə r i a n
22202	536.0	sacrifice	tetu1245-vique	Tetun Terik-Viqueque	Austronesian	Timor	hasae (animal)		nan		h a s a e
22853	536.0	sacrifice	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	umlaˈmak		nan		u m l a ˈm a k
24399	536.0	sacrifice	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	umlaˈmak		nan		u m l a ˈm a k
25598	536.0	sacrifice	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	de̞i.'puŋ		nan		d e̞ i ˈp u ŋ
25599	536.0	sacrifice	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	de̞i.'pü		nan		d e̞ i ˈp ü
25600	536.0	sacrifice	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	deipung		nan		d e i p u n g
26239	536.0	sacrifice	buna1278-bobon	Bunak-Bobonaro	Timor-Alor-Pantar	Timor	kasaɁ gumɛ, kasaɁ gɔrɔ		nan		k a s a ʔ _ g u m ɛ
26821	536.0	sacrifice	keda1252	Kedang	Austronesian	Lembata	'kɔrbɑn		nan		ˈk ɔ r b ɑ n
27942	536.0	sacrifice	adon1237	Lamaholot-Adonara	Austronesian	Adonara	x		nan		x
28527	536.0	sacrifice	maka1316	Makasae	Timor-Alor-Pantar	Timor	kulu'ba:		nan		k u l u ˈb aː
#
105	109.0	sago	keda1252	Kedang	Austronesian	Lembata	'saɡu		8		ˈs a ɡ u
692	109.0	sago	kelo1247	Klon	Timor-Alor-Pantar	Alor	no data		nan		n o _ d a t a
1894	109.0	sago	tuku1254	Tokodede	Austronesian	Timor	'tali		nan		ˈt a l i
2227	109.0	sago	adan1251	Adang	Timor-Alor-Pantar	Alor	no data		*		n o _ d a t a
2815	109.0	sago	lama1278	Lamaholot-Lewoingu	Austronesian	Flores	ˈkɛbɔ		7		ˈk ɛ b ɔ
6174	109.0	sago	hama1240	Hamap-Moru	Timor-Alor-Pantar	Alor	batakoʔ.i		3		b a t a k o ʔ i
6175	109.0	sago	kelo1247-bring	Klon-Bring	Timor-Alor-Pantar	Alor	kɑmroin		nan		k ɑ m r o i n
6176	109.0	sago	kuii1253	Kui-Moru	Timor-Alor-Pantar	Alor	kameringan		4		k a m e r i n g a n
6181	109.0	sago	dein1238	Deing	Timor-Alor-Pantar	Pantar	axebaaq'		nan		a x e b aa q ˈ
6182	109.0	sago	kaer1234	Kaera-Abangiwang	Timor-Alor-Pantar	Pantar	ku'dubuk, bur		*		k u ˈd u b u k
6184	109.0	sago	lamm1241	Western Pantar-Tubbe	Timor-Alor-Pantar	Pantar	do		1		d o
6186	109.0	sago	buna1278-malia	Bunaq-Maliana	Timor-Alor-Pantar	Timor	'mo'lɛn		nan		ˈm o ˈl ɛ n
6187	109.0	sago	kola1287	Wersing-Kolana	Timor-Alor-Pantar	Timor	kdesi		nan		k d e s i
16053	109.0	sago	kula1280	Kula	Timor-Alor-Pantar	Alor	pəte abu		nan		p ə t e _ a b u
16652	109.0	sago	wers1238	Wersing	Timor-Alor-Pantar	Timor	no data		nan		n o _ d a t a
17816	109.0	sago	buna1278-suai	Bunak-Suai	Timor-Alor-Pantar	Timor	molɛɁ		nan		m o l ɛ ʔ
18401	109.0	sago	pura1258	Blagar-Pura	Timor-Alor-Pantar	Pura	tapoŋ		nan		t a p o ŋ
19412	109.0	sago	tetu1245-suai	Tetun Terik-Suai 	Austronesian	Timor	akar		nan		a k a r
20246	109.0	sago	kema1243	Kemak	Austronesian	Timor	ha'ʔɑr		nan		h a ˈʔ ɑ r
20588	109.0	sago	fata1247	Fataluku	Timor-Alor-Pantar	Timor	akar		nan		a k a r
21194	109.0	sago	sawi1256	Sawila	Timor-Alor-Pantar	Alor	no data		nan		n o _ d a t a
21781	109.0	sago	tetu1245-vique	Tetun Terik-Viqueque	Austronesian	Timor	akar		nan		a k a r
23318	109.0	sago	mamb1306	Mambai	Austronesian	Timor	'ʔɑgɑr		nan		ˈʔ ɑ g ɑ r
23586	109.0	sago	laka1255	Lakalei 	Austronesian	Timor	'tali 'ʔɑkɑn		nan		ˈt a l i _ ˈʔ ɑ k ɑ n
24695	109.0	sago	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	'sä.gu		nan		ˈs ä g u
24696	109.0	sago	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	sagu		nan		s a g u
25818	109.0	sago	buna1278-bobon	Bunak-Bobonaro	Timor-Alor-Pantar	Timor	molɛn		6		m o l ɛ n
26401	109.0	sago	keda1252	Kedang	Austronesian	Lembata	'saɡu		8		ˈs a ɡ u
26932	109.0	sago	tetu1246	Tetun Dili 	Austronesian	Timor	'ʔɑkɑr		nan		ˈʔ ɑ k ɑ r
27198	109.0	sago	idat1237	Idate	Austronesian	Timor	ɑ'kar		nan		ɑ ˈk a r
27521	109.0	sago	adon1237	Lamaholot-Adonara	Austronesian	Adonara	x		*		x
28106	109.0	sago	maka1316	Makasae	Timor-Alor-Pantar	Timor	aka; teli 'saka		nan		a k a
#
46	47.0	sail (n.)	keda1252	Kedang	Austronesian	Lembata	'lajɑr		m		ˈl a j ɑ r
634	47.0	sail (n.)	kelo1247	Klon	Timor-Alor-Pantar	Alor	lar		nan		l a r
1244	47.0	sail (n.)	cent2245-hewa	Hewa	Austronesian	Flores	layar		nan		l a y a r
2168	47.0	sail (n.)	adan1251	Adang	Timor-Alor-Pantar	Alor	lai		nan		l a i
2757	47.0	sail (n.)	lama1278	Lamaholot-Lewoingu	Austronesian	Flores	ˈlajaʔ		m		ˈl a j a ʔ
4702	47.0	sail (n.)	kaer1234-o	Kaera-Abangiwang (Orthographic)	Timor-Alor-Pantar	Pantar	a'rai		nan		a ˈr a i
4703	47.0	sail (n.)	teiw1235	Teiwa-Lebang	Timor-Alor-Pantar	Pantar	jar		*		j a r
15995	47.0	sail (n.)	kula1280	Kula	Timor-Alor-Pantar	Alor	səp parka		nan		s ə p _ p a r k a
16590	47.0	sail (n.)	wers1238	Wersing	Timor-Alor-Pantar	Timor	dra		nan		d r a
17182	47.0	sail (n.)	sout2896-lerek	Lerek Lamaholot	Austronesian	Lembata	ˈlajar	nan	nan	nan	ˈl a j a r
17758	47.0	sail (n.)	buna1278-suai	Bunak-Suai	Timor-Alor-Pantar	Timor	labu, laŋ, lajar		nan		l a b u
18343	47.0	sail (n.)	pura1258	Blagar-Pura	Timor-Alor-Pantar	Pura	'alal		nan		ˈa l a l
19354	47.0	sail (n.)	tetu1245-suai	Tetun Terik-Suai 	Austronesian	Timor	hɛna		nan		h ɛ n a
20529	47.0	sail (n.)	fata1247	Fataluku	Timor-Alor-Pantar	Timor	lɔna		nan		l ɔ n a
21136	47.0	sail (n.)	sawi1256	Sawila	Timor-Alor-Pantar	Alor	sipiri dəra		nan		s i p i r i _ d ə r a
21723	47.0	sail (n.)	tetu1245-vique	Tetun Terik-Viqueque	Austronesian	Timor	hɛna		nan		h ɛ n a
22315	47.0	sail (n.)	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	lad͡ʒar		nan		l a d͡ʒ a r
23861	47.0	sail (n.)	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	lad͡ʒar		nan		l a d͡ʒ a r
24556	47.0	sail (n.)	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	läl		nan		l ä l
24557	47.0	sail (n.)	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	lal		nan		l a l
25760	47.0	sail (n.)	buna1278-bobon	Bunak-Bobonaro	Timor-Alor-Pantar	Timor	labu, laŋ, lajar		nan		l a b u
26343	47.0	sail (n.)	keda1252	Kedang	Austronesian	Lembata	'lajɑr		m		ˈl a j ɑ r
27463	47.0	sail (n.)	adon1237	Lamaholot-Adonara	Austronesian	Adonara	'lajaʔ		m		ˈl a j a ʔ
28048	47.0	sail (n.)	maka1316	Makasae	Timor-Alor-Pantar	Timor	lona		nan		l o n a
28604	47.0	sail (n.)	abui1241-petle	Abui-Petleng	Timor-Alor-Pantar	Alor	lol		nan		l o l
28605	47.0	sail (n.)	abui1241-petle-o	Abui-Petleng (Orthographic)	Timor-Alor-Pantar	Alor	lol		nan		l o l
#
125	129.0	salt	keda1252	Kedang	Austronesian	Lembata	te'ʔu		4		t e ˈʔ u
713	129.0	salt	kelo1247	Klon	Timor-Alor-Pantar	Alor	əhi:r		nan		ə h iː r
1335	129.0	salt	cent2245-hewa	Hewa	Austronesian	Flores	hini		nan		h i n i
1897	129.0	salt	tuku1254	Tokodede	Austronesian	Timor	(R) 'sia		nan		ˈs i a
2247	129.0	salt	adan1251	Adang	Timor-Alor-Pantar	Alor	hahei		[21]		h a h e i
2835	129.0	salt	lama1278	Lamaholot-Lewoingu	Austronesian	Flores	ˈsiʔa		1		ˈs i ʔ a
3333	129.0	salt	sika1262	Sika	Austronesian	Flores	hini		1		h i n i
6638	129.0	salt	abui1241-fuime	Abui-Fuimelang	Timor-Alor-Pantar	Alor	ati		nan		a t i
6639	129.0	salt	adan1251-lawah	Adang-Lawahing	Timor-Alor-Pantar	Alor	taŋ hiri		nan		t a ŋ _ h i r i
6640	129.0	salt	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	ati		1		a t i
6641	129.0	salt	hama1240	Hamap-Moru	Timor-Alor-Pantar	Alor	ahø		3		a h ø
6642	129.0	salt	kabo1247	Kabola-Monbang	Timor-Alor-Pantar	Alor	taŋ		2		t a ŋ
6643	129.0	salt	kafo1240	Kafoa-Probur	Timor-Alor-Pantar	Alor	ɑhɛl		1		ɑ h ɛ l
6644	129.0	salt	kelo1247-bring	Klon-Bring	Timor-Alor-Pantar	Alor	əhir		nan		ə h i r
6645	129.0	salt	kira1248	Kiraman	Timor-Alor-Pantar	Alor	ser		1		s e r
6646	129.0	salt	kuii1253	Kui-Moru	Timor-Alor-Pantar	Alor	ser		1		s e r
6647	129.0	salt	kula1280-lanto	Kula-Lantoka	Timor-Alor-Pantar	Alor	asi		nan		a s i
6648	129.0	salt	rett1240	Reta	Timor-Alor-Pantar	Alor	ihal		nan		i h a l
6649	129.0	salt	sawi1256	Sawila	Timor-Alor-Pantar	Alor	asiir		nan		a s ii r
6650	129.0	salt	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	Pantar	jisar		nan		j i s a r
6651	129.0	salt	alor1249-sar-n	Sar-Nule	Timor-Alor-Pantar	Pantar	yisár		nan		y i s á r
6652	129.0	salt	baka1276	Blagar-Bakalang	Timor-Alor-Pantar	Pantar	sia		nan		s i a
6653	129.0	salt	blag1240-bama	Blagar-Bama	Timor-Alor-Pantar	Pantar	isar		nan		i s a r
6654	129.0	salt	blag1240-kulij	Blagar-Kulijahi	Timor-Alor-Pantar	Pantar	siya		nan		s i y a
6655	129.0	salt	blag1240-nule	Blagar-Nule	Timor-Alor-Pantar	Pantar	siah		nan		s i a h
6656	129.0	salt	blag1240-tuntu	Blagar-Tuntuli	Timor-Alor-Pantar	Pantar	isar		nan		i s a r
6657	129.0	salt	blag1240-warsa	Blagar-Warsalelang	Timor-Alor-Pantar	Pantar	isar		nan		i s a r
6658	129.0	salt	dein1238	Deing	Timor-Alor-Pantar	Pantar	yassir		nan		y a ss i r
6659	129.0	salt	kaer1234	Kaera-Abangiwang	Timor-Alor-Pantar	Pantar	i'sar		1		i ˈs a r
6660	129.0	salt	kaer1234-o	Kaera-Abangiwang (Orthographic)	Timor-Alor-Pantar	Pantar	i'sar		nan		i ˈs a r
6661	129.0	salt	lamm1241	Western Pantar-Tubbe	Timor-Alor-Pantar	Pantar	hissi		1		h i ss i
6662	129.0	salt	nede1245	Nedebang	Timor-Alor-Pantar	Pantar	yeesi		nan		y ee s i
6663	129.0	salt	teiw1235	Teiwa-Lebang	Timor-Alor-Pantar	Pantar	hisar		1		h i s a r
6664	129.0	salt	teiw1235	Teiwa-Lebang	Timor-Alor-Pantar	Pantar	yi'sar		1		y i ˈs a r
6665	129.0	salt	buna1278	Bunak (Orthographic)	Timor-Alor-Pantar	Timor	sesal		nan		s e s a l
6666	129.0	salt	buna1278-malia	Bunaq-Maliana	Timor-Alor-Pantar	Timor	'ʔi:		nan		ˈʔ iː
6667	129.0	salt	kola1287	Wersing-Kolana	Timor-Alor-Pantar	Timor	asír		nan		a s í r
6668	129.0	salt	p-timo1261	proto-TAP	Timor-Alor-Pantar		*tam(a)		nan		t a m
16073	129.0	salt	kula1280	Kula	Timor-Alor-Pantar	Alor	asi		nan		a s i
16672	129.0	salt	wers1238	Wersing	Timor-Alor-Pantar	Timor	asir		nan		a s i r
17264	129.0	salt	sout2896-lerek	Lerek Lamaholot	Austronesian	Lembata	iˈrar	nan	nan	nan	i ˈr a r
17836	129.0	salt	buna1278-suai	Bunak-Suai	Timor-Alor-Pantar	Timor	Ɂɛgɔ		nan		ʔ ɛ g ɔ
18421	129.0	salt	pura1258	Blagar-Pura	Timor-Alor-Pantar	Pura	si'a		nan		s i ˈa
19001	129.0	salt	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	ati		1		a t i
19432	129.0	salt	tetu1245-suai	Tetun Terik-Suai 	Austronesian	Timor	masin		nan		m a s i n
19945	129.0	salt	alor1247-baran	Alorese-Baranusa	Austronesian	Pantar	'siʔa	nan	nan	nan	ˈs i ʔ a
20249	129.0	salt	kema1243	Kemak	Austronesian	Timor	'sia		nan		ˈs i a
20608	129.0	salt	fata1247	Fataluku	Timor-Alor-Pantar	Timor	asir		nan		a s i r
21214	129.0	salt	sawi1256	Sawila	Timor-Alor-Pantar	Alor	asira		nan		a s i r a
21801	129.0	salt	tetu1245-vique	Tetun Terik-Viqueque	Austronesian	Timor	masin		nan		m a s i n
22410	129.0	salt	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	iˈrar		nan		i ˈr a r
23009	129.0	salt	abui1241-fuime	Abui-Fuimelang	Timor-Alor-Pantar	Alor	ati		nan		a t i
23321	129.0	salt	mamb1306	Mambai	Austronesian	Timor	'sia		nan		ˈs i a
23589	129.0	salt	laka1255	Lakalei 	Austronesian	Timor	ma'si:		nan		m a ˈs iː
23956	129.0	salt	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	iˈrar		nan		i ˈr a r
24739	129.0	salt	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	ä.'ti		nan		ä ˈt i
24740	129.0	salt	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	ati		nan		a t i
25838	129.0	salt	buna1278-bobon	Bunak-Bobonaro	Timor-Alor-Pantar	Timor	Ɂɛ:		1		ʔ ɛː
26421	129.0	salt	keda1252	Kedang	Austronesian	Lembata	te'ʔu		4		t e ˈʔ u
26935	129.0	salt	tetu1246	Tetun Dili 	Austronesian	Timor	'mɑsin		nan		ˈm ɑ s i n
27201	129.0	salt	idat1237	Idate	Austronesian	Timor	masi		nan		m a s i
27541	129.0	salt	adon1237	Lamaholot-Adonara	Austronesian	Adonara	ˈsiʔa		1		ˈs i ʔ a
28126	129.0	salt	maka1316	Makasae	Timor-Alor-Pantar	Timor	gasi		nan		g a s i
#
316	325.0	salty	keda1252	Kedang	Austronesian	Lembata	pɛ'ju		m		p ɛ ˈj u
910	325.0	salty	kelo1247	Klon	Timor-Alor-Pantar	Alor	ətɔl		nan		ə t ɔ l
1557	325.0	salty	cent2245-hewa	Hewa	Austronesian	Flores	bəru		nan		b ə r u
2440	325.0	salty	adan1251	Adang	Timor-Alor-Pantar	Alor	atɔr		*		a t ɔ r
3026	325.0	salty	lama1278	Lamaholot-Lewoingu	Austronesian	Flores	ˈpəro		m		ˈp ə r o
10877	325.0	salty	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	alesing		5		a l e s i n g
10878	325.0	salty	kabo1247	Kabola-Monbang	Timor-Alor-Pantar	Alor	maʔala		4		m a ʔ a l a
10879	325.0	salty	kira1248	Kiraman	Timor-Alor-Pantar	Alor	masal		3		m a s a l
10880	325.0	salty	kira1248	Kiraman	Timor-Alor-Pantar	Alor	masella		3		m a s e ll a
10881	325.0	salty	kuii1253	Kui-Moru	Timor-Alor-Pantar	Alor	masela		3		m a s e l a
10882	325.0	salty	rett1240	Reta	Timor-Alor-Pantar	Alor	makil		nan		m a k i l
10883	325.0	salty	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	Pantar	maxár		nan		m a x á r
10884	325.0	salty	alor1249-sar-n	Sar-Nule	Timor-Alor-Pantar	Pantar	maxaar		nan		m a x aa r
10885	325.0	salty	baka1276	Blagar-Bakalang	Timor-Alor-Pantar	Pantar	kamála		nan		k a m á l a
10886	325.0	salty	blag1240-bama	Blagar-Bama	Timor-Alor-Pantar	Pantar	masil		nan		m a s i l
10887	325.0	salty	blag1240-nule	Blagar-Nule	Timor-Alor-Pantar	Pantar	kəmála		nan		k ə m á l a
10888	325.0	salty	blag1240-tuntu	Blagar-Tuntuli	Timor-Alor-Pantar	Pantar	maxa		nan		m a x a
10889	325.0	salty	kaer1234-o	Kaera-Abangiwang (Orthographic)	Timor-Alor-Pantar	Pantar	ma'sil		nan		m a ˈs i l
10890	325.0	salty	lamm1241	Western Pantar-Tubbe	Timor-Alor-Pantar	Pantar	luar		[12]		l u a r
10891	325.0	salty	lamm1241	Western Pantar-Tubbe	Timor-Alor-Pantar	Pantar	makara		[12]		m a k a r a
10892	325.0	salty	teiw1235	Teiwa-Lebang	Timor-Alor-Pantar	Pantar	ma'xaɁ		*		m a ˈx a ʔ
10893	325.0	salty	buna1278	Bunak (Orthographic)	Timor-Alor-Pantar	Timor	aru		nan		a r u
16264	325.0	salty	kula1280	Kula	Timor-Alor-Pantar	Alor	makaja		nan		m a k a j a
16865	325.0	salty	wers1238	Wersing	Timor-Alor-Pantar	Timor	makal		nan		m a k a l
17456	325.0	salty	sout2896-lerek	Lerek Lamaholot	Austronesian	Lembata	mədʒ͡uˈkən; pɔi-pɔi	nan	nan	nan	m ə dʒ͡u ˈk ə n
18027	325.0	salty	buna1278-suai	Bunak-Suai	Timor-Alor-Pantar	Timor	malik		nan		m a l i k
18613	325.0	salty	pura1258	Blagar-Pura	Timor-Alor-Pantar	Pura	ma'kara		nan		m a ˈk a r a
19148	325.0	salty	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	alesing		5		a l e s i n g
19623	325.0	salty	tetu1245-suai	Tetun Terik-Suai 	Austronesian	Timor	sin		nan		s i n
20807	325.0	salty	fata1247	Fataluku	Timor-Alor-Pantar	Timor	ma'Ɂatɛ		nan		m a ˈʔ a t ɛ
21406	325.0	salty	sawi1256	Sawila	Timor-Alor-Pantar	Alor	awumo		nan		a w u m o
21992	325.0	salty	tetu1245-vique	Tetun Terik-Viqueque	Austronesian	Timor	sin		nan		s i n
22635	325.0	salty	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	pənɛˈd͡ʒʊk		nan		p ə n ɛ ˈd͡ʒ ʊ k
24181	325.0	salty	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	pənɛˈd͡ʒʊk		nan		p ə n ɛ ˈd͡ʒ ʊ k
25158	325.0	salty	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	mä:.'qäl		nan		m äː ˈq ä l
25159	325.0	salty	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	maakal		nan		m aa k a l
26028	325.0	salty	buna1278-bobon	Bunak-Bobonaro	Timor-Alor-Pantar	Timor	malik		*		m a l i k
26611	325.0	salty	keda1252	Kedang	Austronesian	Lembata	pɛ'ju		m		p ɛ ˈj u
27732	325.0	salty	adon1237	Lamaholot-Adonara	Austronesian	Adonara	ˈpɜro		m		ˈp ɜ r o
28317	325.0	salty	maka1316	Makasae	Timor-Alor-Pantar	Timor	mataɁa		nan		m a t a ʔ a
#
576	586.0	same	keda1252	Kedang	Austronesian	Lembata	'hama		nan		ˈh a m a
1183	586.0	same	kelo1247	Klon	Timor-Alor-Pantar	Alor	munuk		nan		m u n u k
1838	586.0	same	cent2245-hewa	Hewa	Austronesian	Flores	hama		nan		h a m a
2699	586.0	same	adan1251	Adang	Timor-Alor-Pantar	Alor	ham		nan		h a m
3286	586.0	same	lama1278	Lamaholot-Lewoingu	Austronesian	Flores	ˈhama		nan		ˈh a m a
15721	586.0	same	kaer1234-o	Kaera-Abangiwang (Orthographic)	Timor-Alor-Pantar	Pantar	'esamuŋ		nan		ˈe s a m u ŋ
15722	586.0	same	teiw1235	Teiwa-Lebang	Timor-Alor-Pantar	Pantar	'asaman		nan		ˈa s a m a n
16522	586.0	same	kula1280	Kula	Timor-Alor-Pantar	Alor	letais		nan		l e t a i s
17124	586.0	same	wers1238	Wersing	Timor-Alor-Pantar	Timor	təresi		nan		t ə r e s i
17701	586.0	same	sout2896-lerek	Lerek Lamaholot	Austronesian	Lembata	ˈhama	nan	nan	nan	ˈh a m a
18287	586.0	same	buna1278-suai	Bunak-Suai	Timor-Alor-Pantar	Timor	tisal		nan		t i s a l
18873	586.0	same	pura1258	Blagar-Pura	Timor-Alor-Pantar	Pura	hama		nan		h a m a
19883	586.0	same	tetu1245-suai	Tetun Terik-Suai 	Austronesian	Timor	ha'nɛ:san		nan		h a ˈn ɛː s a n
21080	586.0	same	fata1247	Fataluku	Timor-Alor-Pantar	Timor	'waɁanɛ		nan		ˈw a ʔ a n ɛ
21665	586.0	same	sawi1256	Sawila	Timor-Alor-Pantar	Alor	litərisi		nan		l i t ə r i s i
22252	586.0	same	tetu1245-vique	Tetun Terik-Viqueque	Austronesian	Timor	ha'nɛ:san		nan		h a ˈn ɛː s a n
22906	586.0	same	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	snaˈmaŋ		nan		s n a ˈm a ŋ
