ID,Form_ID,Cognateset_ID,Alignment,Source
16054,16055,8629,n a h i n - - - i,LexStat
16055,16056,9090,n a k,LexStat
16056,16057,9370,n a ʔ ua b,LexStat
16057,16058,10295,h a n a f,LexStat
16058,16059,4005,ua b a ʔ,LexStat
16059,16060,8707,n t u p - - a,LexStat
16060,16061,9301,n t u p a,LexStat
16061,16062,9816,n f e n a,LexStat
16062,16063,9788,n a f e n a ʔ,LexStat
16063,16064,9797,n p oʔo,LexStat
16064,16065,7346,n a n i u,LexStat
16065,16066,7371,n a n i u,LexStat
16066,16067,9266,n t o k o -,LexStat
16067,16068,9470,n h a k e,LexStat
16068,16069,9827,n n e n u k,LexStat
16069,16070,9831,n n ao h a e,LexStat
16070,16071,9059,n a e n a,LexStat
16071,16072,8348,n n ao,LexStat
16072,16073,9553,n a bʰ a ʔ e,LexStat
16073,16074,8281,n a kp e n e,LexStat
16074,16075,8162,n m o f u - - - - - -,LexStat
16075,16076,8205,n t ai k o b i,LexStat
16076,16077,8106,- - - - n - - a k ua -,LexStat
16077,16078,8091,- - - n i n u -,LexStat
16078,16079,8132,n a - - - a h,LexStat
16079,16080,8152,n e k u,LexStat
16080,16081,8155,n b u k a e,LexStat
16081,16082,7817,n a h a n a -,LexStat
16082,16083,9852,n b o e,LexStat
16083,16084,9860,n s a f e,LexStat
16084,16085,9168,n s oː - - - - - - - - -,LexStat
16085,16086,8766,n m o n i - - -,LexStat
16086,16087,7484,n a s n a s a,LexStat
16087,16088,9929,n b i r u,LexStat
16088,16089,9933,n m e p u,LexStat
16089,16090,8026,n m a - t e - - -,LexStat
16090,16091,8327,n f eː,LexStat
16091,16092,9910,n n o s e,LexStat
16092,16093,7767,n - - e m a,LexStat
16093,16094,8651,n m a n i -,LexStat
16094,16095,7895,n k a e,LexStat
16095,16096,7995,n a p r i r a ʔ,LexStat
16096,16097,7999,n a b s oʔo,LexStat
16097,16098,9257,n s iː,LexStat
16098,16099,7512,n o t u,LexStat
16099,16100,7545,n a k r a h a,LexStat
16100,16101,9189,n p i n a,LexStat
16101,16102,7684,n m a m a -,LexStat
16102,16103,9964,n r e k u,LexStat
16103,16104,9487,n - m u s i -,LexStat
16104,16105,7450,n f uː,LexStat
16105,16106,9387,n a k i n u,LexStat
16106,16107,9371,n a r o - - - n - - o,LexStat
16107,16108,9754,n r o ʔ a,LexStat
16108,16109,9030,n n o s e,LexStat
16109,16110,9107,n k - - - - ai - - -,LexStat
16110,16111,3841,m a h a t a ʔ,LexStat
16111,16112,9545,n f uʔu n,LexStat
16112,16113,8497,n t e p o,LexStat
16113,16114,8486,n b a n - - a -,LexStat
16114,16115,8503,n b e s o,LexStat
16115,16116,8505,n s a p a r,LexStat
16116,16117,8485,n t u f u -,LexStat
16117,16118,9293,n a ˀp a s a ʔ,LexStat
16118,16119,9293,n - p a s a -,LexStat
16119,16120,7408,n s au,LexStat
16120,16121,7416,n r au,LexStat
16121,16122,7940,n ʔ o t e,LexStat
16122,16123,7975,n n oʔo,LexStat
16123,16124,9408,n p a h a,LexStat
16124,16125,9405,n - p o r a,LexStat
16125,16126,8066,n b a t i s,LexStat
16126,16127,9455,n a p au,LexStat
16127,16128,9287,n k a t o n,LexStat
16128,16129,8220,n m a s a n u -,LexStat
16129,16130,8223,n b e t a n,LexStat
16130,16131,8220,n m a b a n a n,LexStat
16131,16132,8406,n t i t u,LexStat
16132,16133,8414,n p a n a t,LexStat
16133,16134,9631,n p o r i ʔ,LexStat
16134,16135,9622,n f i r i n,LexStat
16135,16136,9639,n n ua,LexStat
16136,16137,9617,n t o k a r,LexStat
16137,16138,8568,n s e k o,LexStat
16138,16139,8576,n a n a p a ʔ,LexStat
16139,16140,8608,n a - - ˀm a t e,LexStat
16140,16141,7681,n r i ʔ u,LexStat
16141,16142,9130,n a m i,LexStat
16142,16143,8048,n h a n i,LexStat
16143,16144,7578,n s u b a,LexStat
16144,16145,8271,n a s ai,LexStat
16145,16146,8249,n a b r a e,LexStat
16146,16147,8549,n n aʔa,LexStat
16147,16148,9655,n f u t u,LexStat
16148,16149,8898,n a ˀb a ʔ e,LexStat
16149,16150,8972,n p iː,LexStat
16150,16151,8968,n h e r a,LexStat
16151,16152,9002,n b e ʔ u,LexStat
16152,16153,8992,n t i t a r,LexStat
16153,16154,8995,n n e n e,LexStat
16154,16155,8999,n ʔ ai,LexStat
16155,16156,9724,n b a n i,LexStat
16156,16157,9712,n a ˀn e n u ʔ,LexStat
16157,16158,9717,n t e b i,LexStat
16158,16159,8090,n a m n ei,LexStat
16159,16160,7864,n b e s t iː,LexStat
16160,16161,7871,ʔ u b a ʔ r ui,LexStat
16161,16162,8793,n a m ai k a ʔ,LexStat
16162,16163,7706,n p i - - r i -,LexStat
16163,16164,7715,n b e t i,LexStat
16164,16165,8386,n a ˀn a e,LexStat
16165,16166,9418,n k - u m u - -,LexStat
16166,16167,7593,n s o s a,LexStat
16167,16168,9165,n a ʔ s o s a ʔ,LexStat
16168,16169,9479,n a b a k a,LexStat
16169,16170,8803,n a s oi - - n,LexStat
16170,16171,8803,n a s oi t a n,LexStat
16171,16172,8818,n f ei,LexStat
16172,16173,7765,n a ʔ e k a,LexStat
16173,16174,7735,n s a e,LexStat
16174,16175,8478,n a ˀk o r o ʔ,LexStat
16175,16176,9768,n p ao,LexStat
16176,16177,8296,n r iʔi,LexStat
16177,16178,8458,n b a b a,LexStat
16178,16179,7339,n a k oʔo n,LexStat
16179,16180,9219,n a k r au,LexStat
16180,16181,9235,n a kf e t i,LexStat
16181,16182,8907,n a p au,LexStat
16182,16183,8512,n a ˀt u t u ʔ,LexStat
16183,16184,8512,n - t u t u -,LexStat
16184,16185,7615,n k o a ʔ,LexStat
16185,16186,8759,n p u t a k r i u,LexStat
16186,16187,8743,n a p oi,LexStat
16187,16188,7300,n - a t a n a -,LexStat
16188,16189,7850,n s o ʔ i,LexStat
16189,16190,5121,m e s e ʔ -,LexStat
16190,16191,10232,n ua,LexStat
16191,16192,7224,t e n u,LexStat
16192,16193,2878,h aː,LexStat
16193,16194,2597,- - n i m a,LexStat
16194,16195,6230,- n eː -,LexStat
16195,16196,6035,h i t u,LexStat
16196,16197,2140,f a n u,LexStat
16197,16198,4906,s e - o,LexStat
16198,16199,6932,b o ʔ e s,LexStat
16199,16200,2181,b o ʔ e s a m m e s e ʔ,LexStat
16200,16201,10124,b o ʔ e s a m n ua,LexStat
16201,16202,7171,b o ʔ - - - - e s a m t e n u,LexStat
16202,16203,2889,b o ʔ e s a m h aː,LexStat
16203,16204,2434,b o ʔ e s a m n i m a,LexStat
16204,16205,6248,b o ʔ e s a m n eː,LexStat
16205,16206,6047,- - b o ʔ e s a m h i t u,LexStat
16206,16207,2159,b o ʔ e s a m f a n u,LexStat
16207,16208,4922,b o ʔ e s a m s e o,LexStat
16208,16209,10133,b o ʔ n ua,LexStat
16209,16210,10172,b o ʔ n ua m m e s e ʔ,LexStat
16210,16211,10191,b o ʔ n ua m n ua,LexStat
16211,16212,10184,b o ʔ n ua m t e n u,LexStat
16212,16213,10156,b o ʔ n ua m h aː,LexStat
16213,16214,10144,b o ʔ n ua m n i m a,LexStat
16214,16215,7185,b o ʔ t e n u,LexStat
16215,16216,2871,b o ʔ h aː,LexStat
16216,16217,2435,b o ʔ - n - i m a,LexStat
16217,16218,6254,b o ʔ n eː,LexStat
16218,16219,6055,b o ʔ - - h i t u,LexStat
16219,16220,2170,b o ʔ f a n u,LexStat
16220,16221,4937,b o ʔ s e o,LexStat
16221,16222,5134,n au n̥ e s,LexStat
16222,16223,5145,n au n̥ e s a m b o ʔ n ua m t e n u,LexStat
16223,16224,10241,n a t u n n ua,LexStat
16224,16225,7215,n i u f n e s,LexStat
16225,16226,3103,b ei f,LexStat
16226,16227,3084,n a ʔ i f,LexStat
16227,16228,3070,u p u f,LexStat
16228,16229,4645,b aː b m o n e,LexStat
16229,16230,4639,b i t o r o ʔ,LexStat
16230,16231,4638,b a b a f,LexStat
16231,16232,4863,n a n e f,LexStat
16232,16233,5060,t a t - - - - - a f -,LexStat
16233,16234,5106,t a t a f,LexStat
16234,16235,6224,f e t o f,LexStat
16235,16236,10680,b a e f,LexStat
16236,16237,10697,o r i f,LexStat
16237,16238,10850,o r i f,LexStat
16238,16239,957,n ao f,LexStat
16239,16240,969,b a e f,LexStat
16240,16241,1641,b a e f,LexStat
16241,16242,2324,b aː b f e t o,LexStat
16242,16243,2306,b a b a f,LexStat
16243,16244,5553,- - ˀp u p u n - -,LexStat
16244,16245,921,n s a p - - u - - -,LexStat
16245,16246,4663,b a k i,LexStat
16246,16247,2684,a f u,LexStat
16247,16248,10320,r u p i t,LexStat
16248,16249,10325,r a m e ʔ,LexStat
16249,16250,10599,e n o s n eː r,LexStat
16250,16251,1522,u m i ʔ h a n a ʔ,LexStat
16251,16252,598,h a r a ˀt u p a ʔ,LexStat
16252,16253,1070,ˀt o k o ʔ,LexStat
16253,16254,3969,p a k u,LexStat
16254,16255,1030,n i n i k,LexStat
16255,16256,9867,n t e - - n u -,LexStat
16256,16257,6098,b a r u,LexStat
16257,16258,4825,ʔ h e k e,LexStat
16258,16259,2047,f a r o,LexStat
16259,16260,10079,b r uː k,LexStat
16260,16261,5930,t ai r u n a t,LexStat
16261,16262,4275,i k e s u t i,LexStat
16262,16263,7216,- a b a s,LexStat
16263,16264,9940,n a ˀb e s a n,LexStat
16264,16265,3529,r e ʔ u,LexStat
16265,16266,3535,k n i n u ʔ,LexStat
16266,16267,7433,n t e t u,LexStat
16267,16268,7426,n a tʰ o e,LexStat
16268,16269,107,i s n e n o,LexStat
16269,16270,8927,n ʔ o n e n,LexStat
16270,16271,1222,k r ei - -,LexStat
16271,16272,7902,n s u p a,LexStat
16272,16273,5292,p a n r iː t - -,LexStat
16273,16274,6463,a r au t,LexStat
16274,16275,6022,k o t b a -,LexStat
16275,16276,5830,f ua ʔ t u r u ʔ,LexStat
16276,16277,5821,n a f ua t a ʔ,LexStat
16277,16278,1251,k a n a f,LexStat
16278,16279,1167,ˀn a k a f,LexStat
16279,16280,9039,n n aʔa p r e n a t,LexStat
16280,16281,4442,m a ts ao,LexStat
16281,16282,2915,p a r t ei,LexStat
16282,16283,2924,ao k b ia n,LexStat
16283,16284,2200,m u s u -,LexStat
16284,16285,3886,u s i f,LexStat
16285,16286,6721,k a s e,LexStat
16286,16287,8599,n a s k au,LexStat
16287,16288,7807,n r e k a ʔ,LexStat
16288,16289,7802,n r e n u,LexStat
16289,16290,7049,a f eː k r a s i,LexStat
16290,16291,193,n a k uː,LexStat
16291,16292,191,n a s a n a,LexStat
16292,16293,192,n a tr a k a,LexStat
16293,16294,3234,- - n - s a n a -,LexStat
16294,16295,7060,n r o r o,LexStat
16295,16296,7026,n m a k a k e,LexStat
16296,16297,2592,s a r a,LexStat
16297,16298,9528,n a ʔ r u r i ʔ,LexStat
16298,16299,8023,n p a n a t,LexStat
16299,16300,8012,n a m n e o b,LexStat
16300,16301,7078,n m a k e n a,LexStat
16301,16302,5270,m a ˀm u ʔ i,LexStat
16302,16303,5552,a m u ʔ i t,LexStat
16303,16304,4528,r oi t,LexStat
16304,16305,4424,ˀm a s a ʔ,LexStat
16305,16306,5291,o s a f,LexStat
16306,16307,8828,n m u ʔ i,LexStat
16307,16308,9687,n r a k a n,LexStat
16308,16309,2243,m a ʔ o s a ʔ,LexStat
16309,16310,1088,m a ˀk a f a ʔ,LexStat
16310,16311,8374,n n aʔa,LexStat
16311,16312,8700,n a f e t i,LexStat
16312,16313,8946,n b aʔa n,LexStat
16313,16314,10751,k a b i n m a p r e n a t,LexStat
16314,16315,7282,n t o n i,LexStat
16315,16316,7288,n a t a h a,LexStat
16316,16317,9016,n p e n a,LexStat
16317,16318,9891,n a ʔ s e ʔ o,LexStat
16318,16319,7377,m n eː s a m n eː s,LexStat
16319,16320,9580,n a t o n a,LexStat
16320,16321,8673,n a n o n i ʔ,LexStat
16321,16322,9570,n a n o n i ʔ,LexStat
16322,16323,2122,m a ˀk a f a ʔ,LexStat
16323,16324,1798,n a n a ʔ r e n a ʔ,LexStat
16324,16325,2477,n a s o p u,LexStat
16325,16326,4994,o r a s ia,LexStat
16326,16327,3604,j aː m,LexStat
16327,16328,5889,n a m n e s a,LexStat
16328,16329,5183,n ao,LexStat
16329,16330,5178,t u n a f,LexStat
16330,16331,2696,s u f a ʔ,LexStat
16331,16332,10273,k e o f,LexStat
16332,16333,4228,m - n a n u ʔ,LexStat
16333,16334,6864,b r a k o,LexStat
16334,16335,6133,ˀk o r e,LexStat
16335,16336,6128,- - p a r a ʔ -,LexStat
16336,16337,4755,m a ʔ r e n a t,LexStat
16337,16338,7655,n r i u ʔ n a p oi t a n,LexStat
16338,16339,6294,ʔ ɛ l e ŋ - - - -,LexStat
16339,16340,6755,l ɔ j ɔ - -,LexStat
16340,16341,4546,w u l a - - - - - - - - -,LexStat
16341,16342,6579,m - - - - a l e -,LexStat
16342,16343,4892,u b ɛ n,LexStat
16343,16344,1679,l ɔ j - - - ɔ -,LexStat
16344,16345,10765,t u - - n - -,LexStat
16345,16346,4573,ʔ ɛ j ə ŋ,LexStat
16346,16347,10790,ʔ ɛ w ɪ n,LexStat
16347,16348,1735,n u m ɛ n ɛ w i n,LexStat
16348,16349,9991,l u ʔ a,LexStat
16349,16350,1713,w ɛ ŋ s uw e,LexStat
16350,16351,10221,h e ʔ a n au n,LexStat
16351,16352,1353,ʔ ɔ w a - -,LexStat
16352,16353,10573,- aː ŋ i - - - n - -,LexStat
16353,16354,5327,- u - - - j a -,LexStat
16354,16355,1961,r ɪ t ɪ ʔ,LexStat
16355,16356,5337,n a d - - - o - -,LexStat
16356,16357,5337,t a d - - - o - -,LexStat
16357,16358,7249,n ɛ d u ŋ,LexStat
16358,16359,4131,- - - - - - n - - i l a ʔ,LexStat
16359,16360,4131,- - - - - - k - - i l a ʔ,LexStat
16360,16361,2066,n ɛ j u,LexStat
16361,16362,2775,ʔ ɔ w a,LexStat
16362,16363,5638,- - - w ɛi - - - -,LexStat
16363,16364,3930,d a n ɑu -,LexStat
16364,16365,4665,- i l i - -,LexStat
16365,16366,4665,j i l i - -,LexStat
16366,16367,3482,b ɔ t i ʔ,LexStat
16367,16368,10275,l e w u -,LexStat
16368,16369,3980,ʔ au ʔ,LexStat
16369,16370,90,ʔ au ʔ,LexStat
16370,16371,3494,- uɔ ʔ,LexStat
16371,16372,6671,w a ʔ - - -,LexStat
16372,16373,1570,w a ʔ m i t ə ŋ,LexStat
16373,16374,1523,r u h u -,LexStat
16374,16375,10327,w ei - - - -,LexStat
16375,16376,5987,t a h i ʔ - - - -,LexStat
16376,16377,10360,ɔ j ɔ ʔ,LexStat
16377,16378,2736,- w u r - - a n -,LexStat
16378,16379,2829,t u w ɛ n,LexStat
16379,16380,2420,w u r u,LexStat
16380,16381,3832,ʔ au ʔ,LexStat
16381,16382,5474,l u m ɑ r,LexStat
16382,16383,5471,s a w - - - a -,LexStat
16383,16384,2983,l u - m ɑ r -,LexStat
16384,16385,2347,n i h ɛ -,LexStat
16385,16386,5663,l a l a - - - -,LexStat
16386,16387,1032,t ɛ n ɛ -,LexStat
16387,16388,5847,l aj - ɑ - r,LexStat
16388,16389,9070,k eu t ɛ n ɛ,LexStat
16389,16390,2571,ʔ a w i l -,LexStat
16390,16391,2559,ɛ r ɛ,LexStat
16391,16392,5724,w a d ɛ ʔ - -,LexStat
16392,16393,4339,- - p ɛ d a ʔ,LexStat
16393,16394,383,b a l i - - - ʔ -,LexStat
16394,16395,6507,k a l a -,LexStat
16395,16396,988,n o ɛ l,LexStat
16396,16397,6628,d u ʔ a - -,LexStat
16397,16398,1823,d ɔ k a ʔ,LexStat
16398,16399,838,w u - - r,LexStat
16399,16400,341,n a m ɛ ʔ,LexStat
16400,16401,3925,m ɛi ʔ,LexStat
16401,16402,1438,p i l i r,LexStat
16402,16403,4465,n a p a,LexStat
16403,16404,4833,b a t u r,LexStat
16404,16405,1327,p a k ej a n -,LexStat
16405,16406,2490,- a p - - - - i,LexStat
16406,16407,6370,r u b u -,LexStat
16407,16408,2003,ʔ au - - ʔ b ɔ ŋ,LexStat
16408,16409,2512,ɛ w ɔ l,LexStat
16409,16410,4730,ɔ p a ʔ,LexStat
16410,16411,1297,ʔ au ʔ k i u ʔ,LexStat
16411,16412,3180,w a ʔ w e r i ʔ,LexStat
16412,16413,5920,ʔ e r a h,LexStat
16413,16414,3118,w u r u -,LexStat
16414,16415,3621,w e t a ʔ,LexStat
16415,16416,10008,- - - - ʔ e - - - b a ŋ -,LexStat
16416,16417,500,ʔ e b a ŋ,LexStat
16417,16418,5367,l i p u,LexStat
16418,16419,1899,w e l ɔ ʔ -,LexStat
16419,16420,7006,n ɛ h i ŋ,LexStat
16420,16421,5695,n ɛ h i ŋ w u r u,LexStat
16421,16422,10060,ʔ ai -,LexStat
16422,16423,10714,ʔ ai,LexStat
16423,16424,487,ʔ ai ʔ a m a ʔ,LexStat
16424,16425,4038,- - - - l ɔ l ɔ n,LexStat
16425,16426,860,l i m a ʔ,LexStat
16426,16427,2521,ʔ ai j - - a p i,LexStat
16427,16428,5402,w ua w ɛi,LexStat
16428,16429,5402,w - - ɛi,LexStat
16429,16430,5704,- - - r a m - u ʔ - -,LexStat
16430,16431,2950,- ua - - - n,LexStat
16431,16432,5995,ʔ u - - l u ʔ - -,LexStat
16432,16433,3033,ʔ a n ɛ n,LexStat
16433,16434,3724,ʔ a n ɛ n,LexStat
16434,16435,5498,ʔ a n ɛ n,LexStat
16435,16436,1501,l a l a ʔ,LexStat
16436,16437,5527,ʔ a n ɛ n,LexStat
16437,16438,8870,m i w a ʔ ʔ a l ɛu ʔ,LexStat
16438,16439,8851,m i w a ʔ ʔ a n ɛ n,LexStat
16439,16440,651,uw e,LexStat
16440,16441,656,m a l - -,LexStat
16441,16442,4153,- a p u r,LexStat
16442,16443,1128,- - k a - - uw e m a l - - -,LexStat
16443,16444,6822,ʔ a l ɛu ʔ s a w a,LexStat
16444,16445,1060,ʔ a l ɛu ʔ uw a ʔ,LexStat
16445,16446,6889,ʔ o d ɛ l,LexStat
16446,16447,5833,s a g u,LexStat
16447,16448,4519,w ɛ r ɛ ʔ,LexStat
16448,16449,6749,t ɛ - - h u,LexStat
16449,16450,1575,w ɑ t ɑ r,LexStat
16450,16451,1470,l a l a ʔ w ɑ t ɑ r - -,LexStat
16451,16452,1470,w ɑ t ɑ r - - t u - - n,LexStat
16452,16453,1377,t a ʔ - -,LexStat
16453,16454,4254,ʔ ɔ r ɔ,LexStat
16454,16455,6733,p ɔ l e - - - - -,LexStat
16455,16456,4446,m ɔ t ɔ ŋ - - - -,LexStat
16456,16457,3246,ʔ aj - u b uj - - - a ʔ,LexStat
16457,16458,456,p e r u - - - - - - ŋ,LexStat
16458,16459,458,b e r i ŋ,LexStat
16459,16460,463,au r,LexStat
16460,16461,470,m u ʔ u - -,LexStat
16461,16462,4368,p eu - -,LexStat
16462,16463,5207,w a j a,LexStat
16463,16464,3849,- - w ɛ r a ʔ,LexStat
16464,16465,882,b ɔ r ɔ ʔ,LexStat
16465,16466,538,- u t a n,LexStat
16466,16467,3541,- - l a n i w ɛ r ɛ ŋ,LexStat
16467,16468,4507,t uʔu w ɛ r ɛ ŋ,LexStat
16468,16469,5864,t e ʔ - - - u -,LexStat
16469,16470,2275,w ɔ j - a ʔ - - - -,LexStat
16470,16471,2653,- - n a ʔ ɛ n,LexStat
16471,16472,831,- - - - - l u r i n,LexStat
16472,16473,5466,h a r a ʔ l u r i n,LexStat
16473,16474,6767,- - r e w u n,LexStat
16474,16475,6900,l u n,LexStat
16475,16476,743,- w ɛi - ʔ -,LexStat
16476,16477,3385,t a ʔ m u t i ʔ,LexStat
16477,16478,4177,h - - a t ɛ n,LexStat
16478,16479,3863,t a ʔ k u b a ŋ,LexStat
16479,16480,3260,t ei - - - n,LexStat
16480,16481,2229,d ɛ r u ʔ,LexStat
16481,16482,4328,p a k o,LexStat
16482,16483,6659,- - b ɔ t i n,LexStat
16483,16484,3352,t u b a r,LexStat
16484,16485,3325,ʔ u h a,LexStat
16485,16486,814,w u r - - u n,LexStat
16486,16487,2245,- m a t o - - -,LexStat
16487,16488,2023,t i l - - - - - -,LexStat
16488,16489,4950,n i - - ŋ - -,LexStat
16489,16490,4692,n u n - - - - u,LexStat
16490,16491,1214,ʔ i m ɛ n,LexStat
16491,16492,4161,w i w i r,LexStat
16492,16493,6922,ʔ a w a r,LexStat
16493,16494,10000,e b e l -,LexStat
16494,16495,4800,b ɔ ŋ a n - - - - -,LexStat
16495,16496,6143,- w a l i -,LexStat
16496,16497,807,w ɛ ʔ,LexStat
16497,16498,2819,w au,LexStat
16498,16499,4960,- - n i ŋ b a k u r,LexStat
16499,16500,4704,n i - - ŋ t ei n,LexStat
16500,16501,1091,p i p i n - -,LexStat
16501,16502,332,l i - - - - - - ŋ,LexStat
16502,16503,3343,- - l i - - - - - - - ŋ - -,LexStat
16503,16504,5192,l i ŋ l ɑ l ɛ ŋ,LexStat
16504,16505,2455,l i ŋ u t u n,LexStat
16505,16506,2461,- - - u r u ŋ,LexStat
16506,16507,888,t uʔu - - -,LexStat
16507,16508,1104,- ɔ r ɔ ʔ,LexStat
16508,16509,4764,- - p u h - ɛː - - -,LexStat
16509,16510,5224,w u t i -,LexStat
16510,16511,10250,t e r e ʔ,LexStat
16511,16512,6939,l a h ɛ ʔ - - - - - - - - -,LexStat
16512,16513,4071,l ei -,LexStat
16513,16514,2780,l ei - - - -,LexStat
16514,16515,3430,l ei ʔ a p a n,LexStat
16515,16516,6432,l ei l a l ɛ ŋ,LexStat
16516,16517,3890,- - - ʔ - u - d u l - -,LexStat
16517,16518,402,ʔ o b i,LexStat
16518,16519,6563,h a m ɛ n,LexStat
16519,16520,10301,a l ɛ n,LexStat
16520,16521,6260,ʔ a m a ʔ - -,LexStat
16521,16522,6488,t a h a,LexStat
16522,16523,5604,n a w ɑ r,LexStat
16523,16524,5938,- - p u r ɔ ʔ,LexStat
16524,16525,7273,m uʔu t a ʔ ɛ n,LexStat
16525,16526,2383,w e ʔ p a n a,LexStat
16526,16527,1461,m a t o p u t u ʔ,LexStat
16527,16528,1419,ʔ i h ɔ b a n,LexStat
16528,16529,5239,a t e d i - - ʔ e n,LexStat
16529,16530,4735,n aj - - a - - -,LexStat
16530,16531,1174,- - - a n a ʔ - - - -,LexStat
16531,16532,4357,a n a ʔ a b ɛ,LexStat
16532,16533,10646,ʔ a r ɛ ʔ r ia n,LexStat
16533,16534,3701,a t e r ia n,LexStat
16534,16535,10550,w e ʔ r ia n,LexStat
16535,16536,4607,ʔ i n e - -,LexStat
16536,16537,2295,ʔ a m e - - - -,LexStat
16537,16538,5076,- - t a t a -,LexStat
16538,16539,10858,ʔ a r i ʔ -,LexStat
16539,16540,908,p a - e,LexStat
16540,16541,6322,ʔ u n a n,LexStat
16541,16542,21,ɛ ʔ i,LexStat
16542,16543,37,ɔː,LexStat
16543,16544,73,n uɔ - - - -,LexStat
16544,16545,3,k eː,LexStat
16545,16546,7,- t eː - -,LexStat
16546,16547,25,- - - m eː -,LexStat
16547,16548,67,m eː,LexStat
16548,16549,4938,- t ɔ - - - n,LexStat
16549,16550,226,n o r e - -,LexStat
16550,16551,554,ʔ e l e -,LexStat
16551,16552,3741,k a l - - au,LexStat
16552,16553,10618,n o r e -,LexStat
16553,16554,10417,- a p e - -,LexStat
16554,16555,10478,- s i - o,LexStat
16555,16556,10456,d i ʔ d i t a,LexStat
16556,16557,10436,w ɛ - ŋ p ie - -,LexStat
16557,16558,10516,k ua,LexStat
16558,16559,3651,p ie - - -,LexStat
16559,16560,3636,n a r a b ɔ n ɛ,LexStat
16560,16561,7186,- n ɔ ʔ ɔ,LexStat
16561,16562,6963,n o b e ʔ,LexStat
16562,16563,360,- d i ʔ -,LexStat
16563,16564,363,- b ɛ ʔ,LexStat
16564,16565,3776,b ɛ ʔ,LexStat
16565,16566,3772,- - - b ɛ ʔ - - - l a l ɛ ŋ,LexStat
16566,16567,3440,d i ʔ - n ɔ ʔ ɔ,LexStat
16567,16568,7109,d i ʔ ʔ ɔj ɔ,LexStat
16568,16569,157,d i ʔ ʔ ɔ t e,LexStat
16569,16570,631,d i ʔ ʔ ɔ l e,LexStat
16570,16571,4053,- - w e r i -,LexStat
16571,16572,5579,- - w a n a - -,LexStat
16572,16573,130,ʔ i t e,LexStat
16573,16574,200,r ɛi - ʔ,LexStat
16574,16575,4384,- - r ai - -,LexStat
16575,16576,282,ʔ e w a - ŋ - - - -,LexStat
16576,16577,1872,au,LexStat
16577,16578,5257,w a w i -,LexStat
16578,16579,1139,m a n u ʔ,LexStat
16579,16580,5390,t i u,LexStat
16580,16581,4201,t ɛ - k - ɛ ʔ,LexStat
16581,16582,1226,l a ʔ u -,LexStat
16582,16583,1759,- - r u h a -,LexStat
16583,16584,2940,t e p a t u l e,LexStat
16584,16585,529,m i ʔ i,LexStat
16585,16586,6844,ʔ e b ɔ,LexStat
16586,16587,2542,- i ʔ a - - - - -,LexStat
16587,16588,6064,i ʔ a h i u -,LexStat
16588,16589,10409,i ʔ a p au s,LexStat
16589,16590,1880,i ʔ a - l u m b a l u m b a,LexStat
16590,16591,1606,b a p a j uː,LexStat
16591,16592,4534,r ɛ t iː,LexStat
16592,16593,10093,ʔ e r e,LexStat
16593,16594,10107,ʔ e r e,LexStat
16594,16595,685,b u r u ŋ - - -,LexStat
16595,16596,10604,- a p i ʔ - -,LexStat
16596,16597,1252,k a r u ŋ - -,LexStat
16597,16598,2327,- - - - - u r - - u n,LexStat
16598,16599,3567,w oi ʔ,LexStat
16599,16600,6396,- u l a r - - - - -,LexStat
16600,16601,5978,- e l a,LexStat
16601,16602,2124,- - t ɔ l ɔ r - -,LexStat
16602,16603,2096,t o d a ŋ,LexStat
16603,16604,997,- - ʔ e b a l - - -,LexStat
16604,16605,2706,ʔ u b u r,LexStat
16605,16606,4604,m ɛ m i ʔ,LexStat
16606,16607,311,m ɛ h i w i l ɛ ŋ,LexStat
16607,16608,322,ɛ j ɛ ʔ m u r u n,LexStat
16608,16609,325,l ɛ r,LexStat
16609,16610,3156,w ai ʔ,LexStat
16610,16611,6541,ɔ w ɛ ʔ ʔ a ɛ ʔ,LexStat
16611,16612,3371,ʔ u t u -,LexStat
16612,16613,4308,ʔ u t u ʔ i h ɛ n,LexStat
